Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
2,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,28000,74000
3,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,30000,89000
4,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,32000,82000
5,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,35000,73000
6,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,38000,57000
7,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,42000,57000
8,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,45000,59000
9,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,50000,61000
10,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,54000,60000
11,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,59000,62000
12,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,64000,64000
13,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,69000,68000
14,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,74000,69000
15,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,80000,72000
16,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,87000,75000
17,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,95000,78000
18,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,107000,78000
19,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,127000,80000
20,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,213000,82000
1,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,21000,38000
2,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,27000,46000
3,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,20000
4,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,24000
5,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,35000
6,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,35000
7,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,42000,36000
8,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,28000
9,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,50000,25000
10,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,17000
11,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,59000,16000
12,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,64000,15000
13,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,69000,15000
14,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,74000,14000
15,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,80000,9000
16,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,87000,8000
17,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,95000,5000
18,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,108000,5000
19,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
20,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
1,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,11000,64000
2,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,28000,56000
3,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,82000
4,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,78000
5,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,67000
6,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,67000
7,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,42000,67000
8,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,74000
9,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,50000,77000
10,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,85000
11,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,59000,86000
12,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,64000,87000
13,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,68000,88000
14,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,74000,89000
15,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,80000,93000
16,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,87000,95000
17,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,95000,97000
18,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,107000,97000
19,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,127000,100000
20,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,215000,100000
1,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,17000,24000
2,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,27000,27000
3,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,13000
4,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,33000,20000
5,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,29000
6,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,43000
7,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,41000,36000
8,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,26000
9,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,50000,17000
10,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,12000
11,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,59000,8000
12,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,64000,6000
13,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,68000,5000
14,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
15,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
16,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
17,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
18,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
19,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
20,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
1,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,14000,78000
2,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,28000,75000
3,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,89000
4,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,82000
5,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,73000
6,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,59000
7,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,42000,66000
8,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,46000,76000
9,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,50000,85000
10,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,90000
11,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,59000,94000
