Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,Income Tax,64000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,Income Tax,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,Income Tax,107000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,0,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,1000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,1000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,2000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,2000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,2000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,3000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,3000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,3000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,3000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,4000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,ACC Levy,5000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,21000,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,15000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,10000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,5000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,5000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,10000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,4000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,3000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,2000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,3000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,4000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,2000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,Core Benefits,5000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,6000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,6000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,4000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,8000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,9000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,9000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,23000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,10000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,5000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,36000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,21000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,Self-Employment Income,90000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,WFF,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,20000,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,21000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,17000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,10000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,9000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,7000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,5000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,2000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,4000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,4000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,6000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,6000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,WFF,6000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,FTC,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,16000,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,15000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,10000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,5000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,5000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,4000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,3000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,1000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,2000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,2000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,4000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,3000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,FTC,3000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,MFTC,0,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,2000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,3000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,3000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,2000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,1000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,1000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,0,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,0,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,0,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,1000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,1000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,IWTC,1000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,4000,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,4000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,4000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,1000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,1000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,1000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,BestStart,2000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,0,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,0,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,0,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,1000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,FamilyBoost,0,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,0,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,0,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,0,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,3000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,1000,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,2000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,NZ Super,8000,10000
Below $0,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,S,S
$0-$20k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,S,S
$20k-$40k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,6000,22000
$40k-$60k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,6000,16000
$60k-$80k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,3000,13000
$80k-$100k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,2000,14000
$100k-$120k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,2000,10000
$120k-$140k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,2000,11000
$140k-$160k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,1000,8000
$160k-$180k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,1000,7000
$180k-$200k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,1000,7000
$200k-$220k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,0,4000
$220k-$240k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,0,5000
$240k-$260k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,S,S
$260k-$280k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,1000,3000
$280k-$300k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,S,S
Above $300k,Income Bands,Household,BestStart recipients,Taxable Income,Accommodation Supplement,2000,10000
