Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,1000,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,2000,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,3000,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,5000,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,9000,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,9000,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,14000,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,13000,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,19000,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,22000,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,29000,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,25000,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,45000,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,39000,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Self-Employment Income,100000,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,1000,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WFF,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,1000,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,1000,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,1000,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,1000,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,1000,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FTC,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,MFTC,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,1000,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,IWTC,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,BestStart,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,FamilyBoost,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,17000,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,19000,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,9000,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,7000,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,6000,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,5000,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,5000,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,3000,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,3000,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,NZ Super,4000,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,1000,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,117000
Below $0,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,47000
$0-$20k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,174000
$20k-$40k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,360000
$40k-$60k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,322000
$60k-$80k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,309000
$80k-$100k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,232000
$100k-$120k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,181000
$120k-$140k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,138000
$140k-$160k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,128000
$160k-$180k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,115000
$180k-$200k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,92000
$200k-$220k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,77000
$220k-$240k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,58000
$240k-$260k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,46000
$260k-$280k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,37000
$280k-$300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,28000
Above $300k,Income Bands,Family,Core Benefit non-recipients,Taxable Income,WEP,0,117000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,9000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,109000,21000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,129000,8000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,32000,90000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,48000,57000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,70000,43000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,89000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Taxable Income,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,4000,14000
